text|source|chunk_id
"Listing 7: Template for Chain-of-Thought reasoning.

A.2 Datasets

Datasets used:

TriviaQA

ASQA

PubmedQA

Context size was k = 5, unless indicated otherwise. Dataset sizes are:

Dataset

Training Evaluation

TriviaQA ASQA PubmedQA

6000 4353 10000

1000 948 500

A.3 Training Details

Parameter

Value

LoRA r LoRA α LoRA Dropout LoRA Bias LoRA Modules

LR LR Scheduler Warmup Ratio Weight Decay Batch Size Epochs

16 16 0.1 None qkv_proj, Phi-3 q/v_proj, Llama-3 1e-4 cosine 0.03 0.001 1 1"|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|9b1cde33c2c240bc953adced8976c1cd
"4 2 0 2

n a J

1 1

] E S . s c [

1 v 6 5 8 5 0 . 1 0 4 2 : v i X r a

Seven Failure Points When Engineering a Retrieval Augmented Generation System Scott Barnett, Stefanus Kurniawan, Srikanth Thudumu, Zach Brannelly, Mohamed Abdelrazek {scott.barnett,stefanus.kurniawan,srikanth.thudumu,zach.brannelly,mohamed.abdelrazek}@deakin.edu.au Applied Artificial Intelligence Institute Geelong, Australia"|research_papers\Seven_Failure_Points_When_Engineering_a_Retrieval_.pdf|1e334f7d71ce4584b2c971d5a48f6f12
"ABSTRACT Software engineers are increasingly adding semantic search capabil- ities to applications using a strategy known as Retrieval Augmented Generation (RAG). A RAG system involves finding documents that semantically match a query and then passing the documents to a large language model (LLM) such as ChatGPT to extract the right answer using an LLM. RAG systems aim to: a) reduce the problem of hallucinated responses from LLMs, b) link sources/references to generated responses, and c) remove the need for annotating documents with meta-data. However, RAG systems suffer from lim- itations inherent to information retrieval systems and from reliance on LLMs. In this paper, we present an experience report on the failure points of RAG systems from three case studies from separate domains: research, education, and biomedical. We share the lessons learned and present 7 failure points to consider when designing a RAG system. The two key takeaways arising from our work are: 1) validation of a RAG system is only feasible during operation, and 2) the robustness of a RAG system evolves rather than designed in at the start. We conclude with a list of potential research directions on RAG systems for the software engineering community.

CCS CONCEPTS • Software and its engineering → Empirical software valida- tion."|research_papers\Seven_Failure_Points_When_Engineering_a_Retrieval_.pdf|ce74db25b7fc4656852936746ba3359c
"CCS CONCEPTS • Software and its engineering → Empirical software valida- tion.

build new HCI solutions, complete complex tasks, summarise docu- ments, answer questions in a given artefact(s), and generate new content. However, LLMs suffer from limitations when it comes to up-to-date knowledge or domain-specific knowledge currently captured in company’s repositories. Two options to address this problem are: a) Finetuning LLMs (continue training an LLM using domain specific artifacts) which requires managing or serving a fine-tuned LLM; or b) use Retrieval-Augmented Generation (RAG) Systems that rely on LLMs for generation of answers using existing (extensible) knowledge artifacts. Both options have pros and cons related to privacy/security of data, scalability, cost, skills required, etc. In this paper, we focus on the RAG option."|research_papers\Seven_Failure_Points_When_Engineering_a_Retrieval_.pdf|a3cb03964a3144f1a66cb8aaa128cf7c
"Retrieval-Augmented Generation (RAG) systems offer a com- pelling solution to this challenge. By integrating retrieval mecha- nisms with the generative capabilities of LLMs, RAG systems can synthesise contextually relevant, accurate, and up-to-date informa- tion. A Retrieval-Augmented Generation (RAG) system combines information retrieval capabilities, and generative prowess of LLMs. The retrieval component focuses on retrieving relevant information for a user query from a data store. The generation component fo- cuses on using the retrieved information as a context to generate an answer for the user query. RAG systems are an important use case as all unstructured information can now be indexed and available to query reducing development time no knowledge graph creation and limited data curation and cleaning.

KEYWORDS Retrieval Augmented Generation, RAG, SE4AI, Case Study

ACM Reference Format: Scott Barnett, Stefanus Kurniawan, Srikanth Thudumu, Zach Brannelly, Mo- hamed Abdelrazek . 2024. Seven Failure Points When Engineering a Retrieval Augmented Generation System. In Proceedings of 3rd International Confer- ence on AI Engineering — Software Engineering for AI (CAIN 2024). ACM, New York, NY, USA, 6 pages. https://doi.org/10.1145/nnnnnnn.nnnnnnn

1 INTRODUCTION The new advancements of Large Language Models (LLMs), includ- ing ChatGPT, have given software engineers new capabilities to"|research_papers\Seven_Failure_Points_When_Engineering_a_Retrieval_.pdf|a677ec6071dc44258b1a6b886d5bf2ba
"1 INTRODUCTION The new advancements of Large Language Models (LLMs), includ- ing ChatGPT, have given software engineers new capabilities to

Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from permissions@acm.org. CAIN 2024, April 2024, Lisbon, Portugal © 2024 Association for Computing Machinery. ACM ISBN 978-x-xxxx-xxxx-x/YY/MM. . . $15.00 https://doi.org/10.1145/nnnnnnn.nnnnnnn"|research_papers\Seven_Failure_Points_When_Engineering_a_Retrieval_.pdf|7b613988878c48d280ac1b0b5651b963
"Software engineers building RAG systems are expected to pre- process domain knowledge captured as artifacts in different formats, store processed information in appropriate data store (vector data- base), implement or integrate the right query-artifact matching strategy, rank matched artifacts, and call the LLMs API passing in user queries and context documents. New advances for building RAG systems are constantly emerging [8, 12] but how they relate and perform for a specific application context has to be discovered. In this work we present the lessons learned and 7 failure points arising from 3 case studies. The purpose of this paper is to provide 1) a reference to practitioners and 2) to present a research road map for RAG systems. To the best of our knowledge, we present the first empirical insight into the challenges with creating robust RAG systems. As advances in LLMs continue to take place, the software engineering community has a responsibility to provide knowledge on how to realise robust systems with LLMs. This work is an important step for robustness in building RAG systems.

Research questions for this work include:

What are the failure points that occur when engineering a RAG system? (section 5) We present an empirical experiment using the BioASQ data set to report on potential failure points. The experiment involved 15,000 documents and 1000 question

CAIN 2024, April 2024, Lisbon, Portugal"|research_papers\Seven_Failure_Points_When_Engineering_a_Retrieval_.pdf|94e8b797ffc44b88b237aa8cdb5e5a7b
"CAIN 2024, April 2024, Lisbon, Portugal

and answer pairs. We indexed all documents then ran the queries and stored the generated responses using GPT-4. All question and answer pairs were then validated with OpenAI evals 1. Manual inspection (all discrepancies, all flagged as incorrect, and a sample of correct labels) was analysed to identify the patterns.

What are the key considerations when engineering a RAG system? (section 6) We present the lessons learned from three case studies involving the implementation of a RAG system. This presents the challenges faced and insights gained.

Contributions arising from this work include:

A catalogue of failure points (FP) that occur in RAG systems. • An experience report from 3 case studies of implementing a RAG system. Two currently running at Deakin University. • A research direction for RAG systems based on the lessons learned from the 3 case studies.

2 RELATED WORK Retrieval augmented generation encompasses using documents to augment large language models through pre-training and at inference time [7, 9, 12]. Due to the compute cost, data preparation time and required resources using RAG without training or fine- tuning is an attractive proposition. However, challenges arise when using large language models for information extraction such as performance with long text [8]."|research_papers\Seven_Failure_Points_When_Engineering_a_Retrieval_.pdf|d763b443fb6f4b35af75f55071ea42e8
"A recent survey [19] showed that large language models are used across the RAG pipeline including retriever, data generation, rewriter, and reader. Our work complements this survey by taking a software engineering perspective to shine a light on what issues engineers will face and what software engineering research is nec- essary to realise solutions with the current state-of-the-art RAG systems.

Emerging work has looked at benchmarking RAG systems [3] but not at the failures occurring during implementation. Software engineering research has investigated the use of RAG systems for code-related tasks [15]. However, the application of RAG systems is broader than software engineering tasks. This paper comple- ments existing work by presenting challenges faced during the implementation of a RAG system with a focus on practitioners.

Errors and failures that arise from RAG systems overlap with other information retrieval systems including 1) no metrics for query rewriting, 2) document re-ranking, and 3) effective content summarisation [19]. Our results confirm this The unique aspects are related to the semantic and generative nature of the use of large language models including evaluating factual accuracy [16]."|research_papers\Seven_Failure_Points_When_Engineering_a_Retrieval_.pdf|f35a4e3479224bf481aa5d59b242688e
"3 RETRIEVAL AUGMENTED GENERATION With the explosion in popularity of large language model services such as ChatGPT2, Claude3, and Bard 4, people have explored their use as a question and answering systems. While the performance is impressive [16] there are two fundamental challenges: 1) hallu- cinations - where the LLM produces a response that looks right

1https://github.com/openai/evals 2https://chat.openai.com/ 3https://claude.ai/ 4https://bard.google.com/

Scott Barnett, Stefanus Kurniawan, Srikanth Thudumu, Zach Brannelly, Mohamed Abdelrazek

but is incorrect, and 2) unbounded - no way to direct or update the content of the output (other than through prompt engineering). A RAG system is an information retrieval approach designed to overcome the limitations of using a LLM directly.

RAG works by taking a natural language query is converted into an embedding which is used to semantically search a set of docu- ments. Retrieved documents are then passed to a large language model to generate an answer. An overview of a RAG system is shown in Figure 1 as two separate processes, Index and Query. See this survey for more details [19]"|research_papers\Seven_Failure_Points_When_Engineering_a_Retrieval_.pdf|7e26d6cf402540a69e5ad9e649ba1a62
"3.1 Index Process In a RAG system, the retrieval system works using embeddings that provide a compressed semantic representation of the docu- ment. An embedding is expressed as a vector of numbers. During the Index process each document is split into smaller chunks that are converted into an embedding using an embedding model. The original chunk and the embedding are then indexed in a database. Software engineers face design decisions around how best to chunk the document and how large a chunk should be. If chunks are too small certain questions cannot be answered, if the chunks are too long then the answers include generated noise.

Different types of documents require different chunking and pro- cessing stages. For example, video content requires a transcription pipeline to extract the audio and convert to text prior to encoding (see subsection 4.2. The choice of which embedding to use also matters as changing the embedding strategy requires re-indexing all chunks. An embedding should be chosen based on the ability to semantically retrieve correct responses. This process depends on the size of the chunks, the types of questions expected, the structure of the content and the application domain."|research_papers\Seven_Failure_Points_When_Engineering_a_Retrieval_.pdf|19e0aeb0261246b6b2fee067764785f2
"3.2 Query Process The Query process takes place at run time. A question expressed as natural language is first converted into a general query. To gen- eralise the query a large language model is used which enables additional context such as previous chat history to be included in the new query. An embedding is then calculated from the new query to use for locating relevant documents from the database. Top-k similar documents are retrieved using a similarity method such as cosine similarity (vector databases have techniques such as inverted indexes to speed up retrieval time). The intuition is that chunks that are semantically close to the query are likely to contain the answer.

Retrieved documents are then re-ranked to maximise the likeli- hood that the chunk with the answer is located near the top. The next stage is the Consolidator which is responsible for processing the chunks. This stage is needed to overcome the limitations of large language models 1) token limit and 2) rate limit. Services such as OpenAI have hard limits on the amount of text to include in a prompt. This restricts the number of chunks to include in a prompt to extract out an answer and a reduction strategy is needed to chain prompts to obtain an answer. These online services also restrict the number of tokens to use within a time frame restricting the latency of a system. Software engineers need to consider these tradeoffs when designing a RAG system."|research_papers\Seven_Failure_Points_When_Engineering_a_Retrieval_.pdf|4f51a46cf38249bbbea17643e95ada32
"Seven Failure Points When Engineering a Retrieval Augmented Generation System

CAIN 2024, April 2024, Lisbon, Portugal

Figure 1: Indexing and Query processes required for creating a Retrieval Augmented Generation (RAG) system. The indexing process is typically done at development time and queries at runtime. Failure points identified in this study are shown in red boxes. All required stages are underlined. Figure expanded from [19].

The final stage of a RAG pipeline is when the answer is extracted from the generated text. Readers are responsible for filtering the noise from the prompt, adhering to formatting instructions (i.e. an- swer the question as a list of options), and producing the output to return for the query. Implementation of a RAG system requires cus- tomising multiple prompts to process questions and answers. This process ensures that questions relevant for the domain are returned. The use of large language models to answer real time questions from documents opens up new application domains where question and answering is new capability. Thus, RAG systems are difficult to test as no data exists and needs to be experimentally discov- ered through either a) synthetic data generation, or b) piloting the system with minimal testing."|research_papers\Seven_Failure_Points_When_Engineering_a_Retrieval_.pdf|6894e2dfec6f44e7a86949d5ec676c40
